date,wind_speed_10m,wind_direction_10m
2025-01-01 00:00:00+00:00,2.6196373,13.240531
2025-01-01 01:00:00+00:00,2.1377556,10.784258
2025-01-01 02:00:00+00:00,2.657066,19.798973
2025-01-01 03:00:00+00:00,2.4829419,25.016869
2025-01-01 04:00:00+00:00,4.031129,43.995014
2025-01-01 05:00:00+00:00,4.5343137,48.57643
2025-01-01 06:00:00+00:00,4.210997,47.40601
2025-01-01 07:00:00+00:00,4.210997,47.40601
2025-01-01 08:00:00+00:00,4.6316843,44.562683
2025-01-01 09:00:00+00:00,4.57739,40.126038
2025-01-01 10:00:00+00:00,4.521338,38.264034
2025-01-01 11:00:00+00:00,4.521338,38.264034
2025-01-01 12:00:00+00:00,3.8810437,38.19874
2025-01-01 13:00:00+00:00,3.0700164,37.05662
2025-01-01 14:00:00+00:00,3.0413814,46.332153
2025-01-01 15:00:00+00:00,2.939813,48.44749
2025-01-01 16:00:00+00:00,2.5124688,42.580452
2025-01-01 17:00:00+00:00,2.4758837,43.36347
2025-01-01 18:00:00+00:00,2.6400757,37.30404
2025-01-01 19:00:00+00:00,2.5553863,30.579157
2025-01-01 20:00:00+00:00,2.666927,30.41101
2025-01-01 21:00:00+00:00,2.5656383,33.070686
2025-01-01 22:00:00+00:00,2.4129858,34.019398
2025-01-01 23:00:00+00:00,2.214159,25.407679
2025-01-02 00:00:00+00:00,2.2192342,14.349371
2025-01-02 01:00:00+00:00,2.2594247,24.863682
2025-01-02 02:00:00+00:00,2.5124688,31.159245
2025-01-02 03:00:00+00:00,2.828427,44.999897
2025-01-02 04:00:00+00:00,3.259601,48.731503
2025-01-02 05:00:00+00:00,3.623534,50.59937
2025-01-02 06:00:00+00:00,3.8209944,47.12111
2025-01-02 07:00:00+00:00,4.2520585,48.814175
2025-01-02 08:00:00+00:00,4.4263415,48.205307
2025-01-02 09:00:00+00:00,4.384632,45.923954
2025-01-02 10:00:00+00:00,4.106702,42.038982
2025-01-02 11:00:00+00:00,3.7101214,37.333282
2025-01-02 12:00:00+00:00,3.1216984,31.908066
2025-01-02 13:00:00+00:00,2.4351592,19.179106
2025-01-02 14:00:00+00:00,1.637834,12.339083
2025-01-02 15:00:00+00:00,1.6530275,3.46817
2025-01-02 16:00:00+00:00,2.0012496,12.99463
2025-01-02 17:00:00+00:00,2.0615528,14.036275
2025-01-02 18:00:00+00:00,2.442335,22.89059
2025-01-02 19:00:00+00:00,2.581182,31.534754
2025-01-02 20:00:00+00:00,2.617728,28.523024
2025-01-02 21:00:00+00:00,2.2327113,34.045982
2025-01-02 22:00:00+00:00,2.4129858,34.019398
2025-01-02 23:00:00+00:00,2.4351592,19.179106
2025-01-03 00:00:00+00:00,2.700463,358.93912
2025-01-03 01:00:00+00:00,2.9124732,325.4914
2025-01-03 02:00:00+00:00,2.8017852,325.17545
2025-01-03 03:00:00+00:00,2.2770596,340.76923
2025-01-03 04:00:00+00:00,2.7504544,27.03079
2025-01-03 05:00:00+00:00,4.8130035,42.473846
2025-01-03 06:00:00+00:00,4.8592696,40.40938
2025-01-03 07:00:00+00:00,5.1034303,41.027405
2025-01-03 08:00:00+00:00,4.9297566,40.47516
2025-01-03 09:00:00+00:00,5.028419,41.775394
2025-01-03 10:00:00+00:00,5.0707493,40.601215
2025-01-03 11:00:00+00:00,4.654299,39.3327
2025-01-03 12:00:00+00:00,3.7725985,34.743248
2025-01-03 13:00:00+00:00,2.607681,32.471172
2025-01-03 14:00:00+00:00,2.607681,32.471172
2025-01-03 15:00:00+00:00,2.7802877,37.694313
2025-01-03 16:00:00+00:00,2.9206164,38.047092
2025-01-03 17:00:00+00:00,2.9154758,30.963696
2025-01-03 18:00:00+00:00,2.6617663,28.009092
2025-01-03 19:00:00+00:00,2.7294688,28.442837
2025-01-03 20:00:00+00:00,2.4829419,25.016869
2025-01-03 21:00:00+00:00,2.2321515,15.5928755
2025-01-03 22:00:00+00:00,1.6507574,1.7356651
2025-01-03 23:00:00+00:00,1.1768602,347.73523
2025-01-04 00:00:00+00:00,1.0049876,354.2895
2025-01-04 01:00:00+00:00,0.85,360.0
2025-01-04 02:00:00+00:00,1.2093385,330.25522
2025-01-04 03:00:00+00:00,1.2747549,318.1799
2025-01-04 04:00:00+00:00,1.4983325,25.709915
2025-01-04 05:00:00+00:00,3.130495,63.435013
2025-01-04 06:00:00+00:00,3.2035139,55.813835
2025-01-04 07:00:00+00:00,3.1851218,47.544853
